url,date_snapshot
https://web.archive.org/web/20180108073536/http://finance.yahoo.com/,20180108073536
https://web.archive.org/web/20180108085627/https://finance.yahoo.com/,20180108085627
https://web.archive.org/web/20180108095833/http://finance.yahoo.com/,20180108095833
https://web.archive.org/web/20180108185557/https://finance.yahoo.com/,20180108185557
https://web.archive.org/web/20180108190653/http://finance.yahoo.com/,20180108190653
https://web.archive.org/web/20180108190655/https://finance.yahoo.com/,20180108190655
https://web.archive.org/web/20180108202755/http://finance.yahoo.com/,20180108202755
https://web.archive.org/web/20180108202756/https://finance.yahoo.com/,20180108202756
https://web.archive.org/web/20180108211632/http://finance.yahoo.com/,20180108211632
https://web.archive.org/web/20180108211632/https://finance.yahoo.com/,20180108211632
https://web.archive.org/web/20180109023603/http://finance.yahoo.com/,20180109023603
https://web.archive.org/web/20180109023604/https://finance.yahoo.com/,20180109023604
https://web.archive.org/web/20180109025005/http://finance.yahoo.com/,20180109025005
https://web.archive.org/web/20180109025020/https://finance.yahoo.com/,20180109025020
https://web.archive.org/web/20180109064553/http://finance.yahoo.com/,20180109064553
https://web.archive.org/web/20180109064826/https://finance.yahoo.com/,20180109064826
https://web.archive.org/web/20180109080330/http://finance.yahoo.com/,20180109080330
https://web.archive.org/web/20180109081035/https://finance.yahoo.com/,20180109081035
https://web.archive.org/web/20180109081055/http://finance.yahoo.com/,20180109081055
https://web.archive.org/web/20180109095207/https://finance.yahoo.com/,20180109095207
https://web.archive.org/web/20180109122047/http://finance.yahoo.com/,20180109122047
https://web.archive.org/web/20180109122049/https://finance.yahoo.com/,20180109122049
https://web.archive.org/web/20180109133916/http://finance.yahoo.com/,20180109133916
https://web.archive.org/web/20180109133920/https://finance.yahoo.com/,20180109133920
https://web.archive.org/web/20180109140522/http://finance.yahoo.com/,20180109140522
https://web.archive.org/web/20180109140609/https://finance.yahoo.com/,20180109140609
https://web.archive.org/web/20180109141219/http://finance.yahoo.com/,20180109141219
https://web.archive.org/web/20180109151843/https://finance.yahoo.com/,20180109151843
https://web.archive.org/web/20180109175433/http://finance.yahoo.com/,20180109175433
https://web.archive.org/web/20180109175437/https://finance.yahoo.com/,20180109175437
https://web.archive.org/web/20180109192627/http://finance.yahoo.com/,20180109192627
https://web.archive.org/web/20180109192628/https://finance.yahoo.com/,20180109192628
https://web.archive.org/web/20180109212234/http://finance.yahoo.com/,20180109212234
https://web.archive.org/web/20180109212241/https://finance.yahoo.com/,20180109212241
https://web.archive.org/web/20180109214719/http://finance.yahoo.com/,20180109214719
https://web.archive.org/web/20180109214721/https://finance.yahoo.com/,20180109214721
https://web.archive.org/web/20180109221135/https://finance.yahoo.com/,20180109221135
https://web.archive.org/web/20180109225419/http://finance.yahoo.com/,20180109225419
https://web.archive.org/web/20180109231335/https://finance.yahoo.com/,20180109231335
https://web.archive.org/web/20180110001840/http://finance.yahoo.com/,20180110001840
https://web.archive.org/web/20180110010257/https://finance.yahoo.com/,20180110010257
https://web.archive.org/web/20180110051823/http://finance.yahoo.com/,20180110051823
https://web.archive.org/web/20180110072200/https://finance.yahoo.com/,20180110072200
https://web.archive.org/web/20180110102341/https://finance.yahoo.com/,20180110102341
https://web.archive.org/web/20180110102404/http://finance.yahoo.com/,20180110102404
https://web.archive.org/web/20180110145102/https://finance.yahoo.com/,20180110145102
https://web.archive.org/web/20180110195209/http://finance.yahoo.com/,20180110195209
https://web.archive.org/web/20180110195212/https://finance.yahoo.com/,20180110195212
https://web.archive.org/web/20180110200210/http://finance.yahoo.com/,20180110200210
https://web.archive.org/web/20180110200213/https://finance.yahoo.com/,20180110200213
https://web.archive.org/web/20180110200535/http://finance.yahoo.com/,20180110200535
https://web.archive.org/web/20180110200537/https://finance.yahoo.com/,20180110200537
https://web.archive.org/web/20180110210041/http://finance.yahoo.com/,20180110210041
https://web.archive.org/web/20180110210101/https://finance.yahoo.com/,20180110210101
https://web.archive.org/web/20180110220300/http://finance.yahoo.com/,20180110220300
https://web.archive.org/web/20180110220301/https://finance.yahoo.com/,20180110220301
https://web.archive.org/web/20180110221200/http://finance.yahoo.com/,20180110221200
https://web.archive.org/web/20180110221202/https://finance.yahoo.com/,20180110221202
https://web.archive.org/web/20180111003112/http://finance.yahoo.com/,20180111003112
https://web.archive.org/web/20180111003113/https://finance.yahoo.com/,20180111003113
https://web.archive.org/web/20180111003123/https://finance.yahoo.com/,20180111003123
https://web.archive.org/web/20180111005107/http://finance.yahoo.com/,20180111005107
https://web.archive.org/web/20180111005108/https://finance.yahoo.com/,20180111005108
https://web.archive.org/web/20180111014947/http://finance.yahoo.com/,20180111014947
https://web.archive.org/web/20180111014949/https://finance.yahoo.com/,20180111014949
https://web.archive.org/web/20180111021623/http://finance.yahoo.com/,20180111021623
https://web.archive.org/web/20180111021701/https://finance.yahoo.com/,20180111021701
https://web.archive.org/web/20180111034100/http://finance.yahoo.com/,20180111034100
https://web.archive.org/web/20180111034101/https://finance.yahoo.com/,20180111034101
https://web.archive.org/web/20180111045249/https://finance.yahoo.com/,20180111045249
https://web.archive.org/web/20180111045803/http://finance.yahoo.com,20180111045803
https://web.archive.org/web/20180111060549/https://finance.yahoo.com/,20180111060549
https://web.archive.org/web/20180111064222/http://finance.yahoo.com/,20180111064222
https://web.archive.org/web/20180111064236/https://finance.yahoo.com/,20180111064236
https://web.archive.org/web/20180111065728/http://finance.yahoo.com,20180111065728
https://web.archive.org/web/20180111103925/https://finance.yahoo.com/,20180111103925
https://web.archive.org/web/20180111110406/http://finance.yahoo.com/,20180111110406
https://web.archive.org/web/20180111110408/https://finance.yahoo.com/,20180111110408
https://web.archive.org/web/20180111111022/https://finance.yahoo.com/,20180111111022
https://web.archive.org/web/20180111111045/http://finance.yahoo.com/,20180111111045
https://web.archive.org/web/20180111190831/https://finance.yahoo.com/,20180111190831
https://web.archive.org/web/20180111191012/http://finance.yahoo.com/,20180111191012
https://web.archive.org/web/20180111191014/https://finance.yahoo.com/,20180111191014
https://web.archive.org/web/20180111203912/http://finance.yahoo.com/,20180111203912
https://web.archive.org/web/20180111203915/https://finance.yahoo.com/,20180111203915
https://web.archive.org/web/20180111210615/http://finance.yahoo.com/,20180111210615
https://web.archive.org/web/20180111210618/https://finance.yahoo.com/,20180111210618
https://web.archive.org/web/20180111212512/http://finance.yahoo.com/,20180111212512
https://web.archive.org/web/20180111212513/https://finance.yahoo.com/,20180111212513
https://web.archive.org/web/20180111225526/http://finance.yahoo.com/,20180111225526
https://web.archive.org/web/20180111225528/https://finance.yahoo.com/,20180111225528
https://web.archive.org/web/20180111233726/http://finance.yahoo.com/,20180111233726
https://web.archive.org/web/20180111233730/https://finance.yahoo.com/,20180111233730
https://web.archive.org/web/20180112020613/https://finance.yahoo.com/,20180112020613
https://web.archive.org/web/20180112074142/https://finance.yahoo.com/,20180112074142
https://web.archive.org/web/20180112112939/https://finance.yahoo.com/,20180112112939
https://web.archive.org/web/20180112113001/http://finance.yahoo.com/,20180112113001
https://web.archive.org/web/20180112114753/https://finance.yahoo.com/,20180112114753
https://web.archive.org/web/20180112160407/http://finance.yahoo.com/,20180112160407
https://web.archive.org/web/20180112160408/https://finance.yahoo.com/,20180112160408
https://web.archive.org/web/20180112184645/http://finance.yahoo.com/,20180112184645
https://web.archive.org/web/20180112193444/https://finance.yahoo.com/,20180112193444
https://web.archive.org/web/20180112210757/http://finance.yahoo.com/,20180112210757
https://web.archive.org/web/20180112210805/https://finance.yahoo.com/,20180112210805
https://web.archive.org/web/20180112211827/http://finance.yahoo.com/,20180112211827
https://web.archive.org/web/20180112211831/https://finance.yahoo.com/,20180112211831
https://web.archive.org/web/20180112213930/http://finance.yahoo.com/,20180112213930
https://web.archive.org/web/20180112213932/https://finance.yahoo.com/,20180112213932
https://web.archive.org/web/20180112214707/http://finance.yahoo.com/,20180112214707
https://web.archive.org/web/20180112214710/https://finance.yahoo.com/,20180112214710
https://web.archive.org/web/20180112231420/http://finance.yahoo.com/,20180112231420
https://web.archive.org/web/20180112231421/https://finance.yahoo.com/,20180112231421
https://web.archive.org/web/20180112232700/http://finance.yahoo.com/,20180112232700
https://web.archive.org/web/20180112232702/https://finance.yahoo.com/,20180112232702
https://web.archive.org/web/20180113030429/http://finance.yahoo.com/,20180113030429
https://web.archive.org/web/20180113030434/https://finance.yahoo.com/,20180113030434
https://web.archive.org/web/20180113033243/http://finance.yahoo.com:80/,20180113033243
https://web.archive.org/web/20180113033243/http://www.finance.yahoo.com:80/,20180113033243
https://web.archive.org/web/20180113075502/http://finance.yahoo.com/,20180113075502
https://web.archive.org/web/20180113113756/https://finance.yahoo.com/,20180113113756
https://web.archive.org/web/20180113113813/http://finance.yahoo.com/,20180113113813
https://web.archive.org/web/20180113120804/https://finance.yahoo.com/,20180113120804
https://web.archive.org/web/20180113163424/http://finance.yahoo.com/,20180113163424
https://web.archive.org/web/20180113163425/https://finance.yahoo.com/,20180113163425
https://web.archive.org/web/20180113163429/http://finance.yahoo.com/,20180113163429
https://web.archive.org/web/20180113163430/https://finance.yahoo.com/,20180113163430
https://web.archive.org/web/20180113203451/http://finance.yahoo.com/,20180113203451
https://web.archive.org/web/20180113203454/https://finance.yahoo.com/,20180113203454
https://web.archive.org/web/20180113213222/http://finance.yahoo.com/,20180113213222
https://web.archive.org/web/20180113213938/https://finance.yahoo.com/,20180113213938
https://web.archive.org/web/20180113221305/http://finance.yahoo.com/,20180113221305
https://web.archive.org/web/20180113221309/https://finance.yahoo.com/,20180113221309
https://web.archive.org/web/20180113223140/http://finance.yahoo.com/,20180113223140
https://web.archive.org/web/20180113223141/https://finance.yahoo.com/,20180113223141
https://web.archive.org/web/20180113230826/http://finance.yahoo.com/,20180113230826
https://web.archive.org/web/20180114014756/https://finance.yahoo.com/,20180114014756
https://web.archive.org/web/20180114025306/http://finance.yahoo.com/,20180114025306
https://web.archive.org/web/20180114025308/https://finance.yahoo.com/,20180114025308
https://web.archive.org/web/20180114050335/http://www.finance.yahoo.com/,20180114050335
https://web.archive.org/web/20180114055955/http://finance.yahoo.com:80/,20180114055955
https://web.archive.org/web/20180114070116/http://www.finance.yahoo.com:80/,20180114070116
https://web.archive.org/web/20180114080739/http://finance.yahoo.com/,20180114080739
https://web.archive.org/web/20180114080742/https://finance.yahoo.com/,20180114080742
https://web.archive.org/web/20180114104518/http://finance.yahoo.com/,20180114104518
https://web.archive.org/web/20180114104520/https://finance.yahoo.com/,20180114104520
https://web.archive.org/web/20180114125914/https://finance.yahoo.com/,20180114125914
https://web.archive.org/web/20180114125930/http://finance.yahoo.com/,20180114125930
https://web.archive.org/web/20180114170142/https://finance.yahoo.com/,20180114170142
https://web.archive.org/web/20180114175522/http://finance.yahoo.com/,20180114175522
https://web.archive.org/web/20180114181341/https://finance.yahoo.com/,20180114181341
https://web.archive.org/web/20180114220250/http://finance.yahoo.com/,20180114220250
https://web.archive.org/web/20180114225657/https://finance.yahoo.com/,20180114225657
https://web.archive.org/web/20180114230543/http://finance.yahoo.com/,20180114230543
https://web.archive.org/web/20180114230545/https://finance.yahoo.com/,20180114230545
https://web.archive.org/web/20180114231745/http://finance.yahoo.com/,20180114231745
https://web.archive.org/web/20180114231746/https://finance.yahoo.com/,20180114231746
https://web.archive.org/web/20180115014243/http://finance.yahoo.com/,20180115014243
https://web.archive.org/web/20180115014248/https://finance.yahoo.com/,20180115014248
https://web.archive.org/web/20180115015123/http://finance.yahoo.com/,20180115015123
https://web.archive.org/web/20180115015124/https://finance.yahoo.com/,20180115015124
https://web.archive.org/web/20180115034753/http://finance.yahoo.com/,20180115034753
https://web.archive.org/web/20180115053915/https://finance.yahoo.com/,20180115053915
https://web.archive.org/web/20180115073416/https://finance.yahoo.com/,20180115073416
https://web.archive.org/web/20180115073416/https://finance.yahoo.com/,20180115073416
https://web.archive.org/web/20180115073417/https://finance.yahoo.com/,20180115073417
https://web.archive.org/web/20180115133640/https://finance.yahoo.com/,20180115133640
https://web.archive.org/web/20180115133701/http://finance.yahoo.com/,20180115133701
https://web.archive.org/web/20180115182153/https://finance.yahoo.com/,20180115182153
https://web.archive.org/web/20180115213359/http://finance.yahoo.com/,20180115213359
https://web.archive.org/web/20180115213400/https://finance.yahoo.com/,20180115213400
https://web.archive.org/web/20180115232404/http://finance.yahoo.com/,20180115232404
https://web.archive.org/web/20180115232405/https://finance.yahoo.com/,20180115232405
https://web.archive.org/web/20180115233311/http://finance.yahoo.com/,20180115233311
https://web.archive.org/web/20180115233315/https://finance.yahoo.com/,20180115233315
https://web.archive.org/web/20180115235952/http://finance.yahoo.com/,20180115235952
https://web.archive.org/web/20180116000002/https://finance.yahoo.com/,20180116000002
https://web.archive.org/web/20180116005702/https://finance.yahoo.com/,20180116005702
https://web.archive.org/web/20180116011034/http://finance.yahoo.com/,20180116011034
https://web.archive.org/web/20180116011041/https://finance.yahoo.com/,20180116011041
https://web.archive.org/web/20180116011045/http://finance.yahoo.com/,20180116011045
https://web.archive.org/web/20180116015508/https://finance.yahoo.com/,20180116015508
https://web.archive.org/web/20180116030209/http://finance.yahoo.com/,20180116030209
https://web.archive.org/web/20180116030210/https://finance.yahoo.com/,20180116030210
https://web.archive.org/web/20180116042856/http://finance.yahoo.com/,20180116042856
https://web.archive.org/web/20180116042859/https://finance.yahoo.com/,20180116042859
https://web.archive.org/web/20180116073258/http://finance.yahoo.com/,20180116073258
https://web.archive.org/web/20180116140934/https://finance.yahoo.com/,20180116140934
https://web.archive.org/web/20180116140948/http://finance.yahoo.com/,20180116140948
https://web.archive.org/web/20180116150802/https://finance.yahoo.com/,20180116150802
https://web.archive.org/web/20180116164142/http://finance.yahoo.com/,20180116164142
https://web.archive.org/web/20180116174033/https://finance.yahoo.com/,20180116174033
